id,category,annotation,ally_type
1335414283455369216,generic,A,G
1335412722838597634,generic,A,G
1335298170461581313,generic,A,G
1335288825489235968,generic,A,G
1335287217128960001,generic,A,G
1335282705899012097,generic,A,E
1335246438633267202,generic,A,G
1335240132404850692,generic,A,E
1335207724456480773,generic,A,G
1335117202123497472,generic,A,G
1335105286370103296,generic,A,G
1335101160030613505,generic,A,G
1335041210491211779,generic,A,G
1335011016338337794,generic,A,G
1335003935543844864,generic,A,G
1334977620056842240,generic,A,G
1334961846336499712,generic,A,G
1350815189759787008,generic,A,G
1344720505387905025,generic,A,G
1336154070537687040,generic,A,G
1336004512339857408,generic,A,G
1334961479351558144,generic,A,G
1351995506722041856,generic,A,G
1351715651681976326,generic,A,G
1351700299652722691,generic,A,G
1351638495513743361,generic,A,G
1351617972813479936,generic,A,G
1351590652925136903,generic,A,G
1350831835605962752,generic,A,G
1350798014261178374,generic,A,G
1350657259353866240,generic,A,G
1350629837040455682,generic,A,G
1350623076149583873,generic,A,G
1350540255917604864,generic,A,G
1350521012941709313,generic,A,G
1350340931262816256,generic,A,G
1349961559456550912,generic,A,G
1349916831113375744,generic,A,G
1349828069004029952,generic,A,G
1349408350145028099,generic,A,G
1349162238553300993,generic,A,G
1349106693217533954,generic,A,G
1347745258335977473,generic,A,G
1347740187040894979,generic,A,G
1346857783002480646,generic,A,G
1346524365366718466,generic,A,T
1346517594652762113,generic,A,T
1346206614391427074,generic,A,T
1346133323916181505,generic,A,T
1346111038345912320,generic,A,T
1346068946336833538,generic,A,T
1345917392078049281,generic,A,G
1345813083202195457,generic,A,G
1345280320036347904,generic,A,G
1344792362715734016,generic,A,T
1344717957440688129,generic,A,T
1344711629150285824,generic,A,T
1344106018641309696,generic,A,T
1344075470464196608,generic,A,T
1343909805715550208,generic,A,G
1343728642426331136,generic,A,T
1343681761188843520,generic,A,T
1343388443074834432,generic,A,T
1343387552808624128,generic,A,T
1342202195891126274,generic,A,G
1342168445178273792,generic,A,T
1342158166117781504,generic,A,T
1341924603338231809,generic,A,G
1341870049410371584,generic,A,T
1341213416099368965,generic,A,T
1341206714863915010,generic,A,T
1341168729779023872,generic,A,T
1341144514535301127,generic,A,T
1341120183784460289,generic,A,T
1341084865912057858,generic,A,T
1341045513894944769,generic,A,T
1340739728170045440,generic,A,T
1340403969420570626,generic,A,T
1339943187079704579,generic,A,T
1339767020120883201,generic,A,T
1339649926242942981,generic,A,T
1339613872257265664,generic,A,T
1339578992618160129,generic,A,T
1339460076772487168,generic,A,T
1339441393983508480,generic,A,T
1339411443809046528,generic,A,T
1339409049624977408,generic,A,T
1339403213028540417,generic,A,T
1339269408707944449,generic,A,T
1339261355694551040,generic,A,T
1339244589702529025,generic,A,T
1339227509099954176,generic,A,T
1339214192017092609,generic,A,T
1339120616390209536,generic,A,T
1339052128778653696,generic,A,T
1338592002007556098,generic,A,T
1338512440670126082,generic,A,T
1338396510711590915,generic,A,T
1338286866294968320,generic,A,T
1338258204048961540,generic,A,T
1338188089542410241,generic,A,T
1338158428276076545,generic,A,T
1338150760777994241,generic,A,T
1338071073070460929,generic,A,T
1337881440525008896,generic,A,T
1337621205801721858,generic,A,T
1337615690551840769,generic,A,T
1337556196853567488,generic,A,G
1337543723370967041,generic,A,G
1337460991999627264,generic,A,T
1337428991209316354,generic,A,T
1337213247682793472,generic,A,T
1337182739393634306,generic,A,T
1337124395060350976,generic,A,T
1337065468323123202,generic,A,T
1336857760902696961,generic,A,T
1336851315700473857,generic,A,T
1336850091936604160,generic,A,T
1336745366625009665,generic,A,G
1336607153466044420,generic,A,T
1336560031001497601,generic,A,E
1336547508525264896,generic,A,G
1336525923902869504,generic,A,G
1336515193333895170,generic,A,T
1336485851790860288,generic,A,G
1336341575480197120,generic,A,T
1336334461596659714,generic,A,T
1336320614827606024,generic,A,T
1336236257546924033,generic,A,T
1336220220126601217,generic,A,T
1336209675935739904,generic,A,T
1336204978445189122,generic,A,T
1336163708171472896,generic,A,T
1336155807856005122,generic,A,G
1336154427376488448,generic,A,T
1336123896278511617,generic,A,T
1336123114326020096,generic,A,T
1336082090740363265,generic,A,T
1336010561021116416,generic,A,T
1336001280443994112,generic,A,G
1335993190395076608,generic,A,G
1335988852213870592,generic,A,G
1335983327292043268,generic,A,T
1335970500023967745,generic,A,T
1335970435163418624,generic,A,T
1335967541974298624,generic,A,T
1335964780339863557,generic,A,T
1335826434540048387,generic,A,T
1335788557668069377,generic,A,T
1335681001700294657,generic,A,T
1335679911663562752,generic,A,T
1335661308612472832,generic,A,T
1335659759358382080,generic,A,T
1335647133622435840,generic,A,T
1335629565411135489,generic,A,T
1335627155045298178,generic,A,T
1335588873204887554,generic,A,T
1335469285309759491,generic,A,G
1335463033238220800,generic,A,T
1335456538983452672,generic,A,T
1335444931725312002,generic,A,G
1335416207554441217,generic,A,T
1335388945069142017,generic,A,T
1335285506838392832,generic,A,T
1335189418890682374,generic,A,T
1335134886311628800,generic,A,T
1335133319063859200,generic,A,T
1335070614583959552,generic,A,T
1335070225717452803,generic,A,T
1335063707601137669,generic,A,T
1335055489168797697,generic,A,T
1335034391899348992,generic,A,T
1335012647108939777,generic,A,T
1334975503510409220,generic,A,T
1334972014445129731,generic,A,T
1338187562205270016,generic,A,G
1337853011813609473,generic,A,G
1335980468722950148,generic,A,G
1335787951461199873,generic,A,G
1335274266925953027,generic,A,G
1334963098130788353,generic,A,G
1337061843022516226,generic,A,G
1348903294937276417,generic,A,G
1339437911641624576,generic,A,G
1341306054408359937,generic,A,G
1341178542264963073,generic,A,G
1339247217664659456,generic,A,G
1337014764757716993,generic,A,G
1336700168457097217,generic,A,G
1335089689548582913,generic,A,G
1337656624383746049,generic,A,G
1335120534451970051,generic,A,G
1346215005084119046,generic,A,G
1341404734033453057,generic,A,G
1339930876055044096,generic,A,G
1339748022603952128,generic,A,G
1339746786932633602,generic,A,G
1339532366667198464,generic,A,G
1339201536027713538,generic,A,G
1339090932734496768,generic,A,E
1338561992542576642,generic,A,E
1336519280154832896,generic,A,G
1336385662530928645,generic,A,G
1336125829001011203,generic,A,E
1336034811836678144,generic,A,G
1335967719913558016,generic,A,G
1335725230698852353,generic,A,G
1335582932216459264,generic,A,G
1335357110016749569,generic,A,G
1335131799459164163,generic,A,G
1350157060281778176,generic,A,G
1349957357254582273,generic,A,G
1348824135154090006,generic,A,G
1346848640611004416,generic,A,G
1344793884422008832,generic,A,G
1344084331887816704,generic,A,G
1343422781677944837,generic,A,G
1342640990465654786,generic,A,G
1342163722316480515,generic,A,G
1341857081603751936,generic,A,E
1341382785701961729,generic,A,G
1341207311205875712,generic,A,G
1341174810194419712,generic,A,G
1339613314595209217,generic,A,G
1339495804004954113,generic,A,G
1339400524114890754,generic,A,G
1339282705033297920,generic,A,G
1338984475586387970,generic,A,G
1338434124969873408,generic,A,G
1338290891287457795,generic,A,G
1338284433338552320,generic,A,G
1338271235625672706,generic,A,G
1337866822071234566,generic,A,G
1337608463141064704,generic,A,G
1337538152010035201,generic,A,G
1337524457569652740,generic,A,G
1336793236816314369,generic,A,G
1336699951271829504,generic,A,G
1336660825109647361,generic,A,G
1336485708748435457,generic,A,G
1336439972480622597,generic,A,G
1336423752125431808,generic,A,G
1336291213004201988,generic,A,G
1336013875288961025,generic,A,G
1335947538541768705,generic,A,G
1335818660066320384,generic,A,G
1335590375260622848,generic,A,G
1335402659763933184,generic,A,G
1335311063643004931,generic,A,G
1335306242495934465,generic,A,G
1335296168654372865,generic,A,G
1335117734200295424,generic,A,G
1335071145083617280,generic,A,G
1341176608976220162,generic,A,G
1340303358524071938,generic,A,G
1337372497260523522,generic,A,G
1336404598953742336,generic,A,G
1335906758146072576,generic,A,G
1335070615221514240,generic,A,G
1334973683564244994,generic,A,G
1350895726860136448,generic,A,G
1344450212237103104,generic,A,G
1343729508390727680,generic,A,G
1336476527085514753,generic,A,G
1335586332077330432,generic,A,G
1335327789910695937,generic,A,G
1344277113201807360,generic,A,G
1344075312536170499,generic,A,G
1344062165137813505,generic,A,G
1344046583009206273,generic,A,G
1343705244136472577,generic,A,G
1341954693098995713,generic,A,G
1341946666799120386,generic,A,E
1341883041652731906,generic,A,G
1341848508194672640,generic,A,G
1341403554024722435,generic,A,E
1341383097082896385,generic,A,G
1340749453700034563,generic,A,G
1340729290208505857,generic,A,G
1339399401337364480,generic,A,G
1338565027301875720,generic,A,G
1338551325525639168,generic,A,E
1338265069378015236,generic,A,G
1338200466908454914,generic,A,G
1338198235417088000,generic,A,G
1337759505090809863,generic,A,E
1337751310049927174,generic,A,G
1337720800489705475,generic,A,G
1337617386481065984,generic,A,G
1337586386354851841,generic,A,G
1337568220924932096,generic,A,G
1337557608010379266,generic,A,G
1337530267418808325,generic,A,G
1337524901960355840,generic,A,G
1337522939730726913,generic,A,G
1337520738857783305,generic,A,G
1337516958280019972,generic,A,G
1337128602924683266,generic,A,G
1337123603049922561,generic,A,G
1336833863058923521,generic,A,G
1336705935549591557,generic,A,E
1336651098669637634,generic,A,E
1336557915168153601,generic,A,G
1336504029162196992,generic,A,G
1336494186921488384,generic,A,G
1336489264540999686,generic,A,G
1336486502356770817,generic,A,E
1336471046967316480,generic,A,G
1336462376523026437,generic,A,G
1336256234308194307,generic,A,G
1336001007524880385,generic,A,G
1335359249946271744,generic,A,G
1335359180455243776,generic,A,G
1335345790949216263,generic,A,G
1335079136537137152,generic,A,G
1335054010714230784,generic,A,G
1335003823245414401,generic,A,G
1336517500150792195,tone_policing,A,E
1346873698687438848,tone_policing,A,G
1346897143383138305,tone_policing,A,G
1344772411451985921,tone_policing,A,G
1337993743639580679,tone_policing,A,G
1350229517755953153,tone_policing,A,G
1345844483963953153,tone_policing,A,G
1345715812502556678,tone_policing,A,G
1344740913466249221,tone_policing,A,G
1344105405396484096,tone_policing,A,G
1343714948354957314,tone_policing,A,G
1343698996842307585,tone_policing,A,G
1343689087211847680,tone_policing,A,G
1341452460863328258,tone_policing,A,G
1341233594396794886,tone_policing,A,G
1339368616165294086,tone_policing,A,G
1339151882103742470,tone_policing,A,G
1337570394216206336,tone_policing,A,G
1337518303833698304,tone_policing,A,G
1337186595405848577,tone_policing,A,G
1336604392867450880,tone_policing,A,G
1336495908058443778,tone_policing,A,G
1336205510190788608,tone_policing,A,G
1336043986818007041,tone_policing,A,G
1335975670975967235,tone_policing,A,G
1335580165523578886,tone_policing,A,G
1335547176710234112,tone_policing,A,G
1335235605316448256,tone_policing,A,G
1335234091147464704,tone_policing,A,G
1335024740025720833,tone_policing,A,G
1335021344677916673,tone_policing,A,G
1335006925969297410,tone_policing,A,G
1334986561990123523,tone_policing,A,G
1334801165742198784,tone_policing,A,G
1342740700505513984,tone_policing,A,G
1339117303766470657,racial_gaslighting,A,G
1338472616185769986,racial_gaslighting,A,G
1338414581966761987,racial_gaslighting,A,G
1338344784075911169,racial_gaslighting,A,G
1338288217615953920,racial_gaslighting,A,G
1338066198060298241,racial_gaslighting,A,G
1338018565962817536,racial_gaslighting,A,G
1337842822070886403,racial_gaslighting,A,G
1337673758404792322,racial_gaslighting,A,G
1337639665298378753,racial_gaslighting,A,G
1337541602353369088,racial_gaslighting,A,G
1337422551908282368,racial_gaslighting,A,G
1337371461384810499,racial_gaslighting,A,G
1337369961778581504,racial_gaslighting,A,G
1337369490586279940,racial_gaslighting,A,G
1337369233446080519,racial_gaslighting,A,G
1337367388736679941,racial_gaslighting,A,G
1337367024079687685,racial_gaslighting,A,G
1337366921117831169,racial_gaslighting,A,G
1337260631976796161,racial_gaslighting,A,G
1337200087630569474,racial_gaslighting,A,G
1337159577616474119,racial_gaslighting,A,G
1337156017428246528,racial_gaslighting,A,G
1337145877824061441,racial_gaslighting,A,G
1337132303009656848,racial_gaslighting,A,G
1337074751840325634,racial_gaslighting,A,G
1337063594110955521,racial_gaslighting,A,G
1337031528191242241,racial_gaslighting,A,E
1337024629827842050,racial_gaslighting,A,G
1336980160130768896,racial_gaslighting,A,E
1336924195465224193,racial_gaslighting,A,G
1336846694009303040,racial_gaslighting,A,G
1336813525184905217,racial_gaslighting,A,G
1336776987944263680,racial_gaslighting,A,G
1336775328564441088,racial_gaslighting,A,G
1336736115282341888,racial_gaslighting,A,G
1336719944604672004,racial_gaslighting,A,G
1336718004340596738,racial_gaslighting,A,G
1336694228022390784,racial_gaslighting,A,G
1336664809887182849,racial_gaslighting,A,G
1336616881411805186,racial_gaslighting,A,G
1336610088677732352,racial_gaslighting,A,G
1336539498637910016,racial_gaslighting,A,G
1336532684693151745,racial_gaslighting,A,G
1336500552377782277,racial_gaslighting,A,G
1336419837975932930,racial_gaslighting,A,G
1336415900371578880,racial_gaslighting,A,E
1336397126620880904,racial_gaslighting,A,G
1336393757567164416,racial_gaslighting,A,G
1336381072167342086,racial_gaslighting,A,G
1336366898116763653,racial_gaslighting,A,G
1336364724611473408,racial_gaslighting,A,G
1336343193223303175,racial_gaslighting,A,G
1336320657789894658,racial_gaslighting,A,G
1336310989944451073,racial_gaslighting,A,G
1336292770974208002,racial_gaslighting,A,G
1336265543582674946,racial_gaslighting,A,G
1336213317740765184,racial_gaslighting,A,G
1336203601635549184,racial_gaslighting,A,G
1336156566416977921,racial_gaslighting,A,G
1336108129835241476,racial_gaslighting,A,G
1336041060091441154,racial_gaslighting,A,G
1336035423420887049,racial_gaslighting,A,G
1336008472392052745,racial_gaslighting,A,G
1336007097444683779,racial_gaslighting,A,G
1336004557466439680,racial_gaslighting,A,G
1336003535574622212,racial_gaslighting,A,G
1336001318096416772,racial_gaslighting,A,G
1335983204503859203,racial_gaslighting,A,G
1335958507695304704,racial_gaslighting,A,G
1335886797499412483,racial_gaslighting,A,G
1335856183161352192,racial_gaslighting,A,G
1335823313378033666,racial_gaslighting,A,G
1335788396040638465,racial_gaslighting,A,G
1335777975493685249,racial_gaslighting,A,G
1335761072855408644,racial_gaslighting,A,G
1335757524105093131,racial_gaslighting,A,G
1335756808602800129,racial_gaslighting,A,G
1335702221116362759,racial_gaslighting,A,G
1335669779143806981,racial_gaslighting,A,G
1335664914426286080,racial_gaslighting,A,G
1335663279662792704,racial_gaslighting,A,G
1335654359384862720,racial_gaslighting,A,G
1335646190738808836,racial_gaslighting,A,G
1335646073839378434,racial_gaslighting,A,G
1335643199986012160,racial_gaslighting,A,G
1335601003668783107,racial_gaslighting,A,G
1335595916372402179,racial_gaslighting,A,G
1335574045568495617,racial_gaslighting,A,G
1335563824389181440,racial_gaslighting,A,G
1335556546655346688,racial_gaslighting,A,G
1335551940370030592,racial_gaslighting,A,G
1335544931843235842,racial_gaslighting,A,G
1335525913065349128,racial_gaslighting,A,G
1335522149755478017,racial_gaslighting,A,G
1335446813864693761,racial_gaslighting,A,G
1335445764886052865,racial_gaslighting,A,G
1335429259351924738,racial_gaslighting,A,G
1335420613767417857,racial_gaslighting,A,G
1335420383961485312,racial_gaslighting,A,G
1335391552785571841,racial_gaslighting,A,G
1335374441463746560,racial_gaslighting,A,G
1335344733409869824,racial_gaslighting,A,G
1335322501488934912,racial_gaslighting,A,G
1335308952406544386,racial_gaslighting,A,G
1335290250491359233,racial_gaslighting,A,G
1335261111696805889,racial_gaslighting,A,G
1335254840834994178,racial_gaslighting,A,G
1335254294149230592,racial_gaslighting,A,G
1335243253113876480,racial_gaslighting,A,G
1335242288365244416,racial_gaslighting,A,G
1335240240982876161,racial_gaslighting,A,G
1335239307741843458,racial_gaslighting,A,G
1335238399851196417,racial_gaslighting,A,G
1335228695951388673,racial_gaslighting,A,G
1335221835181551618,racial_gaslighting,A,G
1335185835101138946,racial_gaslighting,A,G
1335179461646557184,racial_gaslighting,A,G
1335178663654985730,racial_gaslighting,A,G
1335174140295319552,racial_gaslighting,A,G
1335173482636832768,racial_gaslighting,A,G
1335162596790558722,racial_gaslighting,A,G
1335153961137946624,racial_gaslighting,A,G
1335143450627420163,racial_gaslighting,A,G
1335139986417586177,racial_gaslighting,A,G
1335134909011288065,racial_gaslighting,A,G
1335132489833017344,racial_gaslighting,A,G
1335114934791901186,racial_gaslighting,A,G
1335109911978549248,racial_gaslighting,A,G
1335097887517069312,racial_gaslighting,A,G
1335097555693277184,racial_gaslighting,A,G
1335088943662997510,racial_gaslighting,A,G
1335065602646536192,racial_gaslighting,A,G
1335063665339351041,racial_gaslighting,A,G
1335052777056296960,racial_gaslighting,A,G
1335045626833358848,racial_gaslighting,A,G
1335040696294789122,racial_gaslighting,A,G
1335040452073021440,racial_gaslighting,A,G
1335038831968575488,racial_gaslighting,A,G
1335026518934827011,racial_gaslighting,A,G
1335019219725979648,racial_gaslighting,A,G
1335012409405304832,racial_gaslighting,A,G
1335008561227649025,racial_gaslighting,A,G
1335004527410417665,racial_gaslighting,A,G
1335002453016780801,racial_gaslighting,A,G
1335001270231257088,racial_gaslighting,A,G
1334991175321849858,racial_gaslighting,A,G
1334990010903191553,racial_gaslighting,A,G
1334981318124269568,racial_gaslighting,A,G
1334978318488092674,racial_gaslighting,A,G
1334977397557358592,racial_gaslighting,A,G
1334976085734256642,racial_gaslighting,A,G
1334973720973099008,racial_gaslighting,A,G
1334973461199024131,racial_gaslighting,A,G
1334972115435581448,racial_gaslighting,A,G
1334970281736118274,racial_gaslighting,A,G
1334969887115108357,racial_gaslighting,A,G
1334969786518937601,racial_gaslighting,A,G
1334969342639841280,racial_gaslighting,A,G
1346543861569646596,tone_policing,A,G
1346070529330081792,generic,A,G
1337736489598324738,generic,A,G
1337525617479176194,generic,A,G
1334947086681305091,tone_policing,A,G
